												
Year	Date Event Began	Time Event Began	Date of Restoration	Time of Restoration	Area Affected	NERC Region	Alert Criteria	Event Type	Demand Loss (MW)	Number Affected		
2021	2021-07-08	20:29	2021-07-08	20:33	North Dakota: Stark County;	MRO	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Severe Weather/Transmisison Interruption	88	0		
2021	2021-07-12	15:51	2021-07-13	17:00	Colorado: Pueblo County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Sabotage	0	0		
2021	2021-07-18	4:00	2021-07-18	9:46	Illinois: Cook County;	RF	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Transmission Interruption	0	0		
2021	2021-07-20	16:21	2021-07-20	17:00	Ohio:	RF	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2021	2021-07-22	14:00	2021-07-22	14:40	California: Shasta County;	WECC	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	220	0		
2021	2021-07-23	8:20	2021-07-23	10:45	Virginia: West Virginia:	RF/SERC	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2021	2021-07-26	7:54	\N	\N	Nevada: Clark County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2021	2021-07-28	12:54	2021-07-28	15:42	Maine:	NPCC	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2021	2021-07-30	8:02	2021-07-30	9:34	Wisconsin:	MRO	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	Cyber Event	0	0		
2021	2021-08-01	9:00	2021-08-04	9:00	Nevada: Clark County;	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems	Vandalism	0	0		
2021	2021-08-03	7:05	2021-08-03	7:32	Texas: Cameron County;	TRE	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2021	2021-08-12	22:03	2021-08-12	22:44	Massachusetts:	NPCC	Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.	System Operations	0	0		
2021	2021-08-15	17:17	2021-08-16	3:30	California: Solano County;	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems	Actual Physical Attack	0	0		
2021	2021-08-16	16:11	2021-08-16	16:31	Montana: Flathead County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2021	2021-08-17	14:00	2021-08-18	14:00	California: Kern County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	\N	0		
2021	2021-08-18	11:40	2021-08-18	12:13	Texas:	TRE	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2021	2021-08-20	15:35	2021-08-20	16:35	California: Nevada County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2021	2021-08-20	2:00	2021-08-20	3:00	Oregon: Washington: Idaho: Utah: Salt Lake County; Wyoming:	WECC	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Vandalism	0	0		
2021	2021-08-27	6:16	2021-08-27	10:14	Arkansas: Pulaski County;	SERC	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2021	2021-08-29	20:25	\N	\N	New York:	NPCC	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Transmission Interruption	796	0		
2021	2021-08-30	21:17	2021-09-01	15:19	Florida: Leon County;	SERC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Actual Physical Attack	0	0		
2021	2021-09-01	6:22	2021-09-01	15:56	California: Santa Clara County;	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems	Vandalism	0	0		
2021	2021-09-02	14:07	2021-09-02	14:10	Texas: Williamson County;	TRE	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2021	2021-09-09	16:00	2021-09-09	17:30	California:	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2021	2021-09-10	14:05	\N	\N	Iowa: Polk County;	MRO	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2021	2021-09-11	8:32	\N	\N	Texas: Austin County; California: Los Angeles County;	TRE/SERC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems	Actual Physical Attack	0	0		
2021	2021-09-13	12:18	2021-09-13	13:15	Washington: Skagit County;	WECC	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Transmission Interruption	0	0		
2021	2021-09-13	13:10	\N	\N	Texas: Midland County;	TRE	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Transmission Interruption	0	0		
2021	2021-09-15	22:42	2021-09-16	0:37	Texas: Kentucky: Arizona: New Mexico: Oregon: Washington:	TRE/SERC/WECC	Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.	System Operations	0	0		
2021	2021-09-17	3:50	2021-09-18	4:08	Indiana:	RF	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2021	2021-09-18	4:30	2021-09-18	6:00	Indiana: Hamilton County;	RF	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2021	2021-09-22	9:36	2021-09-23	11:45	California: Los Angeles County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	1	0		
2021	2021-09-29	11:48	2021-09-29	12:21	Missouri: Jackson County;	MRO/SERC	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	150	0		
2021	2021-10-03	10:40	2021-10-03	11:54	Texas: Cameron County;	TRE	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2021	2021-10-04	7:00	2021-10-04	8:00	Utah: Uintah County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	\N	0		
2021	2021-10-05	11:31	2021-10-05	11:32	California: Santa Clara County;	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems	Vandalism	0	0		
2021	2021-10-05	11:31	2021-10-05	11:32	California: Santa Clara County;	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems	Vandalism	0	0		
2021	2021-10-07	17:15	2021-10-09	18:15	Maryland: Baltimore County;	RF	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2021	2021-10-08	6:30	2021-10-08	10:00	California: Contra Costa County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2021	2021-10-08	14:30	2021-10-08	18:32	Ohio: Cuyahoga County;	RF	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	210	0		
2021	2021-10-09	17:01	2021-10-10	6:30	North Carolina:	SERC	Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.	System Operations	0	0		
2021	2021-10-12	20:08	2021-10-12	20:09	Illinois: Cook County;	RF	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2021	2021-10-18	22:18	2021-10-18	23:30	Pennsylvania:	RF	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2021	2021-10-18	23:26	2021-10-19	15:00	Pennsylvania: Montgomery County;	RF	"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center."	Suspicious Activity	0	0		
2021	2021-10-18	23:27	2021-10-19	10:05	Georgia: DeKalb County;	SERC	"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center."	Suspicious Activity	0	0		
2021	2021-10-18	22:26	2021-10-19	8:19	Missouri: Boone County;	SERC/MRO	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2021	2021-10-18	11:47	2021-10-18	11:48	Florida: Putnam County;	SERC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
